,support,itemsets
2183,0.058733661517569175,"frozenset({'P00057942', 'P00110942'})"
2184,0.049397385842811066,"frozenset({'P00057942', 'P00111142'})"
2185,0.05890341198438296,"frozenset({'P00057942', 'P00112142'})"
2186,0.046851128840604314,"frozenset({'P00112542', 'P00057942'})"
2187,0.04413512137158377,"frozenset({'P00113142', 'P00057942'})"
2188,0.05720590731624512,"frozenset({'P00057942', 'P00114942'})"
2189,0.04192836530300458,"frozenset({'P00116842', 'P00057942'})"
2190,0.045153624172466475,"frozenset({'P00117442', 'P00057942'})"
2191,0.05499915124766593,"frozenset({'P00057942', 'P00117942'})"
2192,0.05398064844678323,"frozenset({'P00057942', 'P00120042'})"
2193,0.04107961296893566,"frozenset({'P00127642', 'P00057942'})"
2194,0.04158886436937702,"frozenset({'P00057942', 'P00128942'})"
2195,0.056187404515362416,"frozenset({'P00057942', 'P00145042'})"
2196,0.044304871838397555,"frozenset({'P00057942', 'P00147942'})"
2197,0.046511627906976744,"frozenset({'P00057942', 'P00182142'})"
2198,0.0490578849091835,"frozenset({'P00057942', 'P00184942'})"
2199,0.046002376506535395,"frozenset({'P00057942', 'P00193542'})"
2200,0.04753013070785945,"frozenset({'P00221442', 'P00057942'})"
2201,0.0500763877100662,"frozenset({'P00057942', 'P00237542'})"
2202,0.04634187744016296,"frozenset({'P00057942', 'P00242742'})"
2203,0.043965370904769985,"frozenset({'P00057942', 'P00243942'})"
2204,0.0480393821083008,"frozenset({'P00057942', 'P00251242'})"
2205,0.04040061110168053,"frozenset({'P00057942', 'P00255842'})"
2206,0.04141911390256323,"frozenset({'P00258742', 'P00057942'})"
2207,0.0427771176370735,"frozenset({'P00057942', 'P00259342'})"
2208,0.0490578849091835,"frozenset({'P00057942', 'P00265242'})"
2209,0.05041588864369377,"frozenset({'P00270942', 'P00057942'})"
2210,0.04158886436937702,"frozenset({'P00057942', 'P00277442'})"
2211,0.0427771176370735,"frozenset({'P00057942', 'P00277642'})"
2212,0.0417586148361908,"frozenset({'P00329542', 'P00057942'})"
2213,0.0500763877100662,"frozenset({'P00057942', 'P0097242'})"
2214,0.09285350534713971,"frozenset({'P00059442', 'P00058042'})"
2215,0.049397385842811066,"frozenset({'P00062842', 'P00058042'})"
2216,0.0480393821083008,"frozenset({'P00058042', 'P00070042'})"
2217,0.04192836530300458,"frozenset({'P00058042', 'P00071442'})"
2218,0.04888813444236972,"frozenset({'P00073842', 'P00058042'})"
2219,0.06518417925649296,"frozenset({'P00058042', 'P00080342'})"
2220,0.0407401120353081,"frozenset({'P00058042', 'P00084842'})"
2221,0.050585639110507556,"frozenset({'P00085242', 'P00058042'})"
2222,0.055338652181293496,"frozenset({'P00085942', 'P00058042'})"
2223,0.04141911390256323,"frozenset({'P00086342', 'P00058042'})"
2224,0.0563571549821762,"frozenset({'P00086442', 'P00058042'})"
2225,0.04226786623663215,"frozenset({'P00100442', 'P00058042'})"
2226,0.04328636903751485,"frozenset({'P00100842', 'P00058042'})"
2227,0.04702087930741809,"frozenset({'P00058042', 'P00101842'})"
2228,0.0417586148361908,"frozenset({'P00101942', 'P00058042'})"
2229,0.042607367170259716,"frozenset({'P00102342', 'P00058042'})"
2230,0.06399592598879647,"frozenset({'P00102642', 'P00058042'})"
2231,0.04668137837379053,"frozenset({'P00105142', 'P00058042'})"
2232,0.05262264471227296,"frozenset({'P00058042', 'P00106042'})"
2233,0.057884909183500255,"frozenset({'P00110542', 'P00058042'})"
2234,0.08114072313698863,"frozenset({'P00058042', 'P00110742'})"
2235,0.06806993719232728,"frozenset({'P00058042', 'P00110842'})"
2236,0.0731624511967408,"frozenset({'P00110942', 'P00058042'})"
2237,0.057884909183500255,"frozenset({'P00111142', 'P00058042'})"
2238,0.04226786623663215,"frozenset({'P00058042', 'P00111742'})"
2239,0.04549312510609404,"frozenset({'P00111942', 'P00058042'})"
2240,0.07333220166355457,"frozenset({'P00112142', 'P00058042'})"
2241,0.06314717365472755,"frozenset({'P00058042', 'P00112442'})"
2242,0.06535392972330674,"frozenset({'P00112542', 'P00058042'})"
2243,0.04736038024104566,"frozenset({'P00113042', 'P00058042'})"
2244,0.044814123238838904,"frozenset({'P00113142', 'P00058042'})"
2245,0.05601765404854863,"frozenset({'P00113242', 'P00058042'})"
2246,0.04328636903751485,"frozenset({'P00058042', 'P00113342'})"
2247,0.045662875572907824,"frozenset({'P00058042', 'P00113642'})"
2248,0.06501442878967917,"frozenset({'P00058042', 'P00114942'})"
2249,0.043795620437956206,"frozenset({'P00115642', 'P00058042'})"
2250,0.043456119504328636,"frozenset({'P00058042', 'P00116742'})"
2251,0.060431166185707014,"frozenset({'P00116842', 'P00058042'})"
2252,0.07638771006620268,"frozenset({'P00117442', 'P00058042'})"
2253,0.06942794092683754,"frozenset({'P00058042', 'P00117942'})"
2254,0.05448989984722458,"frozenset({'P00120042', 'P00058042'})"
2255,0.04057036156849431,"frozenset({'P00121342', 'P00058042'})"
2256,0.05347139704634188,"frozenset({'P00121642', 'P00058042'})"
2257,0.04719062977423188,"frozenset({'P00126142', 'P00058042'})"
2258,0.04141911390256323,"frozenset({'P00127642', 'P00058042'})"
2259,0.05330164657952809,"frozenset({'P00128942', 'P00058042'})"
2260,0.051604141911390254,"frozenset({'P00058042', 'P00129542'})"
2261,0.04583262603972161,"frozenset({'P00129642', 'P00058042'})"
2262,0.04107961296893566,"frozenset({'P00058042', 'P00139942'})"
2263,0.04413512137158377,"frozenset({'P00058042', 'P00140742'})"
2264,0.04413512137158377,"frozenset({'P00144642', 'P00058042'})"
2265,0.07214394839585808,"frozenset({'P00058042', 'P00145042'})"
2266,0.04532337463928026,"frozenset({'P00058042', 'P00145442'})"
2267,0.057036156849431335,"frozenset({'P00058042', 'P00147942'})"
2268,0.07927346800203701,"frozenset({'P00148642', 'P00058042'})"
2269,0.04023086063486674,"frozenset({'P00058042', 'P00150542'})"
2270,0.04226786623663215,"frozenset({'P00058042', 'P00151742'})"
2271,0.04141911390256323,"frozenset({'P00058042', 'P00153742'})"
2272,0.0407401120353081,"frozenset({'P00153842', 'P00058042'})"
2273,0.04192836530300458,"frozenset({'P00058042', 'P00154642'})"
2274,0.05992191478526566,"frozenset({'P00058042', 'P00156442'})"
2275,0.04837888304192837,"frozenset({'P00157542', 'P00058042'})"
2276,0.04922763537599728,"frozenset({'P00161942', 'P00058042'})"
2277,0.045153624172466475,"frozenset({'P00058042', 'P00174442'})"
2278,0.040061110168052964,"frozenset({'P00177542', 'P00058042'})"
2279,0.04447462230521134,"frozenset({'P00178242', 'P00058042'})"
2280,0.04702087930741809,"frozenset({'P00058042', 'P00178942'})"
2281,0.04990663724325242,"frozenset({'P00058042', 'P00182142'})"
2282,0.0845357324732643,"frozenset({'P00184942', 'P00058042'})"
2283,0.046511627906976744,"frozenset({'P00199442', 'P00058042'})"
2284,0.04107961296893566,"frozenset({'P00207942', 'P00058042'})"
2285,0.05262264471227296,"frozenset({'P00210042', 'P00058042'})"
2286,0.04634187744016296,"frozenset({'P00058042', 'P00216342'})"
2287,0.06722118485825836,"frozenset({'P00058042', 'P00220442'})"
2288,0.04498387370565269,"frozenset({'P00221442', 'P00058042'})"
2289,0.0772364624002716,"frozenset({'P00058042', 'P00237542'})"
2290,0.045153624172466475,"frozenset({'P00058042', 'P00240142'})"
2291,0.05907316245119674,"frozenset({'P00058042', 'P00242742'})"
2292,0.04057036156849431,"frozenset({'P00058042', 'P00243942'})"
2293,0.04023086063486674,"frozenset({'P00248142', 'P00058042'})"
2294,0.04040061110168053,"frozenset({'P00058042', 'P00249542'})"
2295,0.04040061110168053,"frozenset({'P00249642', 'P00058042'})"
2296,0.04124936343574945,"frozenset({'P00250242', 'P00058042'})"
2297,0.061279918519775926,"frozenset({'P00058042', 'P00251242'})"
2298,0.08334747920556781,"frozenset({'P00255842', 'P00058042'})"
2299,0.050246138176879986,"frozenset({'P00258742', 'P00058042'})"
2300,0.0480393821083008,"frozenset({'P00058042', 'P00259342'})"
2301,0.04702087930741809,"frozenset({'P00260042', 'P00058042'})"
2302,0.09896452215243592,"frozenset({'P00265242', 'P00058042'})"
2303,0.04158886436937702,"frozenset({'P00058042', 'P00268442'})"
2304,0.06501442878967917,"frozenset({'P00270942', 'P00058042'})"
2305,0.050585639110507556,"frozenset({'P00058042', 'P00271142'})"
2306,0.04820913257511458,"frozenset({'P00274942', 'P00058042'})"
2307,0.05041588864369377,"frozenset({'P00058042', 'P00277642'})"
2308,0.06484467832286539,"frozenset({'P00058042', 'P00278642'})"
2309,0.043456119504328636,"frozenset({'P00289942', 'P00058042'})"
2310,0.04549312510609404,"frozenset({'P00293242', 'P00058042'})"
2311,0.04702087930741809,"frozenset({'P00295942', 'P00058042'})"
2312,0.044304871838397555,"frozenset({'P00296042', 'P00058042'})"
2313,0.04226786623663215,"frozenset({'P00303242', 'P00058042'})"
2314,0.05041588864369377,"frozenset({'P00318742', 'P00058042'})"
2315,0.04226786623663215,"frozenset({'P00319042', 'P00058042'})"
2316,0.04753013070785945,"frozenset({'P00323942', 'P00058042'})"
2317,0.0427771176370735,"frozenset({'P00058042', 'P00324942'})"
2318,0.04226786623663215,"frozenset({'P00329542', 'P00058042'})"
2319,0.058224410117127826,"frozenset({'P00334242', 'P00058042'})"
2320,0.04057036156849431,"frozenset({'P00058042', 'P00355142'})"
2321,0.057375657783058906,"frozenset({'P00058042', 'P0097242'})"
2322,0.04753013070785945,"frozenset({'P00062842', 'P00059442'})"
2323,0.043795620437956206,"frozenset({'P00059442', 'P00070042'})"
2324,0.04328636903751485,"frozenset({'P00059442', 'P00071442'})"
2325,0.04973688677643864,"frozenset({'P00059442', 'P00073842'})"
2326,0.06976744186046512,"frozenset({'P00059442', 'P00080342'})"
2327,0.0407401120353081,"frozenset({'P00059442', 'P00084842'})"
2328,0.04956713630962485,"frozenset({'P00085242', 'P00059442'})"
2329,0.056187404515362416,"frozenset({'P00059442', 'P00085942'})"
2330,0.05567815311492107,"frozenset({'P00059442', 'P00086442'})"
2331,0.04040061110168053,"frozenset({'P00059442', 'P00100842'})"
2332,0.04990663724325242,"frozenset({'P00059442', 'P00101842'})"
2333,0.044644372772025126,"frozenset({'P00059442', 'P00101942'})"
2334,0.04702087930741809,"frozenset({'P00102342', 'P00059442'})"
2335,0.06654218299100323,"frozenset({'P00059442', 'P00102642'})"
2336,0.04668137837379053,"frozenset({'P00059442', 'P00105142'})"
2337,0.05262264471227296,"frozenset({'P00059442', 'P00106042'})"
2338,0.057884909183500255,"frozenset({'P00059442', 'P00110542'})"
2339,0.08266847733831267,"frozenset({'P00059442', 'P00110742'})"
2340,0.06433542692242404,"frozenset({'P00059442', 'P00110842'})"
2341,0.07010694279409269,"frozenset({'P00059442', 'P00110942'})"
2342,0.05448989984722458,"frozenset({'P00059442', 'P00111142'})"
2343,0.04158886436937702,"frozenset({'P00059442', 'P00111742'})"
2344,0.04498387370565269,"frozenset({'P00111942', 'P00059442'})"
2345,0.0719741979290443,"frozenset({'P00059442', 'P00112142'})"
2346,0.06806993719232728,"frozenset({'P00059442', 'P00112442'})"
2347,0.058224410117127826,"frozenset({'P00112542', 'P00059442'})"
2348,0.043456119504328636,"frozenset({'P00059442', 'P00113042'})"
2349,0.0427771176370735,"frozenset({'P00059442', 'P00113142'})"
2350,0.059242912918010524,"frozenset({'P00059442', 'P00113242'})"
2351,0.04192836530300458,"frozenset({'P00059442', 'P00113342'})"
2352,0.04243761670344594,"frozenset({'P00059442', 'P00113642'})"
2353,0.0636564250551689,"frozenset({'P00059442', 'P00114942'})"
2354,0.044304871838397555,"frozenset({'P00059442', 'P00115642'})"
2355,0.0407401120353081,"frozenset({'P00059442', 'P00116142'})"
2356,0.04040061110168053,"frozenset({'P00059442', 'P00116742'})"
2357,0.058224410117127826,"frozenset({'P00116842', 'P00059442'})"
2358,0.06705143439144458,"frozenset({'P00117442', 'P00059442'})"
2359,0.06501442878967917,"frozenset({'P00059442', 'P00117942'})"
2360,0.04023086063486674,"frozenset({'P00059442', 'P00118742'})"
2361,0.048548633508742146,"frozenset({'P00059442', 'P00120042'})"
2362,0.040909862502121884,"frozenset({'P00059442', 'P00120342'})"
2363,0.04141911390256323,"frozenset({'P00059442', 'P00121342'})"
2364,0.045153624172466475,"frozenset({'P00121642', 'P00059442'})"
2365,0.04837888304192837,"frozenset({'P00059442', 'P00126142'})"
2366,0.040061110168052964,"frozenset({'P00059442', 'P00127642'})"
2367,0.05415039891359701,"frozenset({'P00059442', 'P00128942'})"
2368,0.046002376506535395,"frozenset({'P00059442', 'P00129542'})"
2369,0.04549312510609404,"frozenset({'P00059442', 'P00129642'})"
2370,0.04311661857070107,"frozenset({'P00059442', 'P00140742'})"
2371,0.0427771176370735,"frozenset({'P00144642', 'P00059442'})"
2372,0.0719741979290443,"frozenset({'P00059442', 'P00145042'})"
2373,0.043965370904769985,"frozenset({'P00059442', 'P00145442'})"
2374,0.055338652181293496,"frozenset({'P00059442', 'P00147942'})"
2375,0.0782549652011543,"frozenset({'P00059442', 'P00148642'})"
2376,0.04226786623663215,"frozenset({'P00059442', 'P00150542'})"
2377,0.040909862502121884,"frozenset({'P00059442', 'P00153742'})"
2378,0.04107961296893566,"frozenset({'P00059442', 'P00154642'})"
2379,0.0563571549821762,"frozenset({'P00059442', 'P00156442'})"
2380,0.05092514004413512,"frozenset({'P00157542', 'P00059442'})"
2381,0.049397385842811066,"frozenset({'P00059442', 'P00161942'})"
2382,0.04328636903751485,"frozenset({'P00059442', 'P00174442'})"
2383,0.04226786623663215,"frozenset({'P00178242', 'P00059442'})"
2384,0.045153624172466475,"frozenset({'P00059442', 'P00178942'})"
2385,0.05330164657952809,"frozenset({'P00059442', 'P00182142'})"
2386,0.0835172296723816,"frozenset({'P00059442', 'P00184942'})"
2387,0.04362586997114242,"frozenset({'P00059442', 'P00199442'})"
2388,0.04141911390256323,"frozenset({'P00059442', 'P00201442'})"
2389,0.040061110168052964,"frozenset({'P00209842', 'P00059442'})"
2390,0.051434391444576476,"frozenset({'P00059442', 'P00210042'})"
2391,0.04040061110168053,"frozenset({'P00059442', 'P00212942'})"
2392,0.0417586148361908,"frozenset({'P00059442', 'P00213242'})"
2393,0.045153624172466475,"frozenset({'P00059442', 'P00216342'})"
2394,0.06823968765914107,"frozenset({'P00059442', 'P00220442'})"
2395,0.04023086063486674,"frozenset({'P00059442', 'P00221442'})"
2396,0.07350195213036836,"frozenset({'P00059442', 'P00237542'})"
2397,0.050755389577321335,"frozenset({'P00059442', 'P00240142'})"
2398,0.05567815311492107,"frozenset({'P00059442', 'P00242742'})"
2399,0.05975216431845187,"frozenset({'P00059442', 'P00251242'})"
2400,0.07910371753522322,"frozenset({'P00059442', 'P00255842'})"
2401,0.05415039891359701,"frozenset({'P00059442', 'P00258742'})"
2402,0.04719062977423188,"frozenset({'P00059442', 'P00259342'})"
2403,0.04617212697334918,"frozenset({'P00059442', 'P00260042'})"
2404,0.09998302495331862,"frozenset({'P00059442', 'P00265242'})"
2405,0.04158886436937702,"frozenset({'P00059442', 'P00268442'})"
2406,0.06348667458835512,"frozenset({'P00059442', 'P00270942'})"
2407,0.04820913257511458,"frozenset({'P00059442', 'P00271142'})"
2408,0.045662875572907824,"frozenset({'P00059442', 'P00274942'})"
2409,0.04922763537599728,"frozenset({'P00059442', 'P00277642'})"
2410,0.06552368019012052,"frozenset({'P00059442', 'P00278642'})"
2411,0.04294686810388729,"frozenset({'P00059442', 'P00293242'})"
2412,0.04498387370565269,"frozenset({'P00295942', 'P00059442'})"
2413,0.04956713630962485,"frozenset({'P00059442', 'P00318742'})"
2414,0.04158886436937702,"frozenset({'P00059442', 'P00319042'})"
2415,0.043965370904769985,"frozenset({'P00059442', 'P00323942'})"
2416,0.04549312510609404,"frozenset({'P00059442', 'P00324942'})"
2417,0.05465965031403836,"frozenset({'P00059442', 'P00334242'})"
2418,0.04057036156849431,"frozenset({'P00059442', 'P00350942'})"
2419,0.05262264471227296,"frozenset({'P00059442', 'P0097242'})"
2420,0.048548633508742146,"frozenset({'P00062842', 'P00070042'})"
2421,0.04837888304192837,"frozenset({'P00062842', 'P00073842'})"
2422,0.04040061110168053,"frozenset({'P00062842', 'P00080342'})"
2423,0.04192836530300458,"frozenset({'P00062842', 'P00102642'})"
2424,0.059582413851638094,"frozenset({'P00062842', 'P00110742'})"
2425,0.046002376506535395,"frozenset({'P00062842', 'P00110842'})"
2426,0.05584790358173485,"frozenset({'P00062842', 'P00110942'})"
2427,0.04192836530300458,"frozenset({'P00062842', 'P00111142'})"
2428,0.05550840264810728,"frozenset({'P00062842', 'P00112142'})"
2429,0.04124936343574945,"frozenset({'P00112542', 'P00062842'})"
2430,0.050585639110507556,"frozenset({'P00062842', 'P00114942'})"
2431,0.04719062977423188,"frozenset({'P00117442', 'P00062842'})"
2432,0.04328636903751485,"frozenset({'P00062842', 'P00117942'})"
2433,0.04634187744016296,"frozenset({'P00062842', 'P00120042'})"
2434,0.044304871838397555,"frozenset({'P00062842', 'P00140742'})"
2435,0.04124936343574945,"frozenset({'P00062842', 'P00142142'})"
2436,0.04243761670344594,"frozenset({'P00062842', 'P00144642'})"
2437,0.060431166185707014,"frozenset({'P00062842', 'P00145042'})"
2438,0.0480393821083008,"frozenset({'P00062842', 'P00147942'})"
2439,0.045153624172466475,"frozenset({'P00062842', 'P00148642'})"
2440,0.05669665591580377,"frozenset({'P00062842', 'P00184942'})"
2441,0.04107961296893566,"frozenset({'P00062842', 'P00221442'})"
2442,0.05584790358173485,"frozenset({'P00062842', 'P00237542'})"
2443,0.052792395179086744,"frozenset({'P00062842', 'P00242742'})"
2444,0.044644372772025126,"frozenset({'P00062842', 'P00251242'})"
2445,0.04702087930741809,"frozenset({'P00062842', 'P00255842'})"
2446,0.050585639110507556,"frozenset({'P00062842', 'P00265242'})"
2447,0.05262264471227296,"frozenset({'P00062842', 'P00270942'})"
2448,0.04141911390256323,"frozenset({'P00062842', 'P00277642'})"
2449,0.04736038024104566,"frozenset({'P00062842', 'P00334242'})"
2450,0.043965370904769985,"frozenset({'P00062842', 'P0097242'})"
2451,0.04668137837379053,"frozenset({'P00073842', 'P00070042'})"
2452,0.040061110168052964,"frozenset({'P00102642', 'P00070042'})"
2453,0.05550840264810728,"frozenset({'P00070042', 'P00110742'})"
2454,0.044644372772025126,"frozenset({'P00070042', 'P00110842'})"
2455,0.051094890510948905,"frozenset({'P00110942', 'P00070042'})"
2456,0.04057036156849431,"frozenset({'P00111142', 'P00070042'})"
2457,0.05126464097776269,"frozenset({'P00112142', 'P00070042'})"
2458,0.04583262603972161,"frozenset({'P00070042', 'P00114942'})"
2459,0.046851128840604314,"frozenset({'P00117442', 'P00070042'})"
2460,0.042607367170259716,"frozenset({'P00070042', 'P00117942'})"
2461,0.04328636903751485,"frozenset({'P00120042', 'P00070042'})"
2462,0.04107961296893566,"frozenset({'P00070042', 'P00140742'})"
2463,0.045153624172466475,"frozenset({'P00144642', 'P00070042'})"
2464,0.05975216431845187,"frozenset({'P00070042', 'P00145042'})"
2465,0.0480393821083008,"frozenset({'P00070042', 'P00147942'})"
2466,0.04107961296893566,"frozenset({'P00070042', 'P00182142'})"
2467,0.05262264471227296,"frozenset({'P00184942', 'P00070042'})"
2468,0.05262264471227296,"frozenset({'P00070042', 'P00237542'})"
2469,0.04871838397555593,"frozenset({'P00070042', 'P00242742'})"
2470,0.04124936343574945,"frozenset({'P00070042', 'P00251242'})"
2471,0.04753013070785945,"frozenset({'P00255842', 'P00070042'})"
2472,0.045153624172466475,"frozenset({'P00265242', 'P00070042'})"
2473,0.05499915124766593,"frozenset({'P00270942', 'P00070042'})"
2474,0.040061110168052964,"frozenset({'P00070042', 'P00303342'})"
2475,0.04209811576981837,"frozenset({'P00070042', 'P0097242'})"
2476,0.04040061110168053,"frozenset({'P00070342', 'P00073842'})"
2477,0.04057036156849431,"frozenset({'P00070342', 'P00110742'})"
2478,0.043965370904769985,"frozenset({'P00070342', 'P00145042'})"
2479,0.0417586148361908,"frozenset({'P00070342', 'P00184942'})"
2480,0.04328636903751485,"frozenset({'P00080342', 'P00071442'})"
2481,0.051943642845017825,"frozenset({'P00086442', 'P00071442'})"
2482,0.04702087930741809,"frozenset({'P00102642', 'P00071442'})"
2483,0.0543201493804108,"frozenset({'P00071442', 'P00110742'})"
2484,0.04243761670344594,"frozenset({'P00110942', 'P00071442'})"
2485,0.04124936343574945,"frozenset({'P00111142', 'P00071442'})"
2486,0.0490578849091835,"frozenset({'P00112142', 'P00071442'})"
2487,0.044814123238838904,"frozenset({'P00112542', 'P00071442'})"
2488,0.04243761670344594,"frozenset({'P00114942', 'P00071442'})"
2489,0.04617212697334918,"frozenset({'P00071442', 'P00117942'})"
2490,0.042607367170259716,"frozenset({'P00145042', 'P00071442'})"
2491,0.04192836530300458,"frozenset({'P00184942', 'P00071442'})"
2492,0.045153624172466475,"frozenset({'P00237542', 'P00071442'})"
2493,0.04498387370565269,"frozenset({'P00265242', 'P00071442'})"
2494,0.04057036156849431,"frozenset({'P00073842', 'P00080342'})"
2495,0.04549312510609404,"frozenset({'P00073842', 'P00086442'})"
2496,0.05448989984722458,"frozenset({'P00102642', 'P00073842'})"
2497,0.043456119504328636,"frozenset({'P00105142', 'P00073842'})"
2498,0.06908843999320999,"frozenset({'P00073842', 'P00110742'})"
2499,0.051094890510948905,"frozenset({'P00073842', 'P00110842'})"
2500,0.05448989984722458,"frozenset({'P00110942', 'P00073842'})"
2501,0.05228314377864539,"frozenset({'P00073842', 'P00111142'})"
2502,0.0646749278560516,"frozenset({'P00112142', 'P00073842'})"
2503,0.050585639110507556,"frozenset({'P00112542', 'P00073842'})"
2504,0.05805465965031404,"frozenset({'P00073842', 'P00114942'})"
2505,0.052452894245459174,"frozenset({'P00117442', 'P00073842'})"
2506,0.05296214564590053,"frozenset({'P00073842', 'P00117942'})"
2507,0.0417586148361908,"frozenset({'P00073842', 'P00120042'})"
2508,0.04837888304192837,"frozenset({'P00073842', 'P00125942'})"
2509,0.0417586148361908,"frozenset({'P00127642', 'P00073842'})"
2510,0.044644372772025126,"frozenset({'P00073842', 'P00128942'})"
2511,0.04124936343574945,"frozenset({'P00073842', 'P00129342'})"
2512,0.05601765404854863,"frozenset({'P00073842', 'P00140742'})"
2513,0.045153624172466475,"frozenset({'P00142142', 'P00073842'})"
2514,0.048548633508742146,"frozenset({'P00144642', 'P00073842'})"
2515,0.06874893905958242,"frozenset({'P00073842', 'P00145042'})"
2516,0.0417586148361908,"frozenset({'P00073842', 'P00145442'})"
2517,0.045153624172466475,"frozenset({'P00073842', 'P00147942'})"
2518,0.04447462230521134,"frozenset({'P00148642', 'P00073842'})"
2519,0.04719062977423188,"frozenset({'P00154042', 'P00073842'})"
2520,0.043795620437956206,"frozenset({'P00073842', 'P00173842'})"
2521,0.04549312510609404,"frozenset({'P00073842', 'P00182142'})"
2522,0.04057036156849431,"frozenset({'P00183242', 'P00073842'})"
2523,0.04107961296893566,"frozenset({'P00073842', 'P00183342'})"
2524,0.058394160583941604,"frozenset({'P00073842', 'P00184942'})"
2525,0.04209811576981837,"frozenset({'P00073842', 'P00216342'})"
2526,0.0417586148361908,"frozenset({'P00073842', 'P00220442'})"
2527,0.06637243252418944,"frozenset({'P00073842', 'P00237542'})"
2528,0.05856391105075539,"frozenset({'P00073842', 'P00242742'})"
2529,0.04158886436937702,"frozenset({'P00073842', 'P00243942'})"
2530,0.04243761670344594,"frozenset({'P00073842', 'P00249542'})"
2531,0.047699881174673234,"frozenset({'P00073842', 'P00251242'})"
2532,0.049397385842811066,"frozenset({'P00255842', 'P00073842'})"
2533,0.05567815311492107,"frozenset({'P00265242', 'P00073842'})"
2534,0.0679001867255135,"frozenset({'P00270942', 'P00073842'})"
2535,0.040909862502121884,"frozenset({'P00073842', 'P00277442'})"
2536,0.0417586148361908,"frozenset({'P00073842', 'P00277642'})"
2537,0.04023086063486674,"frozenset({'P00073842', 'P00278642'})"
2538,0.04549312510609404,"frozenset({'P00295942', 'P00073842'})"
2539,0.0407401120353081,"frozenset({'P00323942', 'P00073842'})"
2540,0.043456119504328636,"frozenset({'P00329542', 'P00073842'})"
2541,0.04447462230521134,"frozenset({'P00334242', 'P00073842'})"
2542,0.04141911390256323,"frozenset({'P00073842', 'P0097242'})"
2543,0.04057036156849431,"frozenset({'P00084842', 'P00080342'})"
2544,0.04702087930741809,"frozenset({'P00085242', 'P00080342'})"
2545,0.051943642845017825,"frozenset({'P00085942', 'P00080342'})"
2546,0.0500763877100662,"frozenset({'P00086442', 'P00080342'})"
2547,0.05330164657952809,"frozenset({'P00102642', 'P00080342'})"
2548,0.040061110168052964,"frozenset({'P00105142', 'P00080342'})"
2549,0.04668137837379053,"frozenset({'P00080342', 'P00106042'})"
2550,0.051943642845017825,"frozenset({'P00110542', 'P00080342'})"
2551,0.07502970633169241,"frozenset({'P00080342', 'P00110742'})"
2552,0.05890341198438296,"frozenset({'P00110842', 'P00080342'})"
2553,0.07010694279409269,"frozenset({'P00110942', 'P00080342'})"
2554,0.05228314377864539,"frozenset({'P00111142', 'P00080342'})"
2555,0.04243761670344594,"frozenset({'P00111942', 'P00080342'})"
2556,0.0677304362586997,"frozenset({'P00112142', 'P00080342'})"
2557,0.050755389577321335,"frozenset({'P00080342', 'P00112442'})"
2558,0.05975216431845187,"frozenset({'P00112542', 'P00080342'})"
2559,0.043965370904769985,"frozenset({'P00113142', 'P00080342'})"
2560,0.07282295026311322,"frozenset({'P00113242', 'P00080342'})"
2561,0.0407401120353081,"frozenset({'P00080342', 'P00113342'})"
2562,0.04158886436937702,"frozenset({'P00080342', 'P00113642'})"
2563,0.05856391105075539,"frozenset({'P00114942', 'P00080342'})"
2564,0.04549312510609404,"frozenset({'P00115642', 'P00080342'})"
2565,0.0480393821083008,"frozenset({'P00116842', 'P00080342'})"
2566,0.056187404515362416,"frozenset({'P00117442', 'P00080342'})"
2567,0.06077066711933458,"frozenset({'P00080342', 'P00117942'})"
2568,0.051943642845017825,"frozenset({'P00120042', 'P00080342'})"
2569,0.04209811576981837,"frozenset({'P00121342', 'P00080342'})"
2570,0.040061110168052964,"frozenset({'P00121642', 'P00080342'})"
2571,0.0543201493804108,"frozenset({'P00128942', 'P00080342'})"
2572,0.04209811576981837,"frozenset({'P00129642', 'P00080342'})"
2573,0.059582413851638094,"frozenset({'P00145042', 'P00080342'})"
2574,0.04549312510609404,"frozenset({'P00080342', 'P00147942'})"
2575,0.05686640638261755,"frozenset({'P00148642', 'P00080342'})"
2576,0.0417586148361908,"frozenset({'P00177542', 'P00080342'})"
2577,0.051434391444576476,"frozenset({'P00182142', 'P00080342'})"
2578,0.06433542692242404,"frozenset({'P00184942', 'P00080342'})"
2579,0.04023086063486674,"frozenset({'P00201442', 'P00080342'})"
2580,0.050585639110507556,"frozenset({'P00220442', 'P00080342'})"
2581,0.06144966898658971,"frozenset({'P00237542', 'P00080342'})"
2582,0.04753013070785945,"frozenset({'P00242742', 'P00080342'})"
2583,0.05262264471227296,"frozenset({'P00251242', 'P00080342'})"
2584,0.053641147513155664,"frozenset({'P00255842', 'P00080342'})"
2585,0.04447462230521134,"frozenset({'P00258742', 'P00080342'})"
2586,0.046511627906976744,"frozenset({'P00080342', 'P00259342'})"
2587,0.07078594466134781,"frozenset({'P00265242', 'P00080342'})"
2588,0.055338652181293496,"frozenset({'P00270942', 'P00080342'})"
2589,0.04040061110168053,"frozenset({'P00080342', 'P00271142'})"
2590,0.043965370904769985,"frozenset({'P00080342', 'P00277642'})"
2591,0.04888813444236972,"frozenset({'P00278642', 'P00080342'})"
2592,0.04040061110168053,"frozenset({'P00318742', 'P00080342'})"
2593,0.04668137837379053,"frozenset({'P00323942', 'P00080342'})"
